"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Female","Female",65,135,8.5,"Freshman",2.5,3.6,32,0,2,104,56,7.5,20,49,55,9,"dozens",100,"Footloose","Bloodline","The Office","Stat100_ONL"
"Male","Male",71,193,12,"Freshman",3,3.9,27,0,1,85,130,8,4,46,46,7,"one",50,"Incredibles","Food Network","Suits","Stat100_ONL"
"Female","Female",64,113,8,"Freshman",2,3.6,23,1,3,90,10,7,14,37,39,9,"millions",80,"Wonderwoman","Grey's Anatomy","Quantico","Stat100_ONL"
"Female","Female",64,135,8.5,"Freshman",1.5,3.7,25,8,1,97,1000,8,13,48,51,7,"one",5,"none","none","none","Stat100_ONL"
"Female","Female",66,116,9,"Sophomore",3,3.3,29,6,0,0,40,5,17,46,47,9,"few",10,"Lord of the Rings","Haven","Jessica Jones","Stat100_ONL"
"Female","Female",60,140,4,"Freshman",4,1.7,21,2,3,40,11,6,10,40,39,7,"few",35,"Love and Basketball","Pretty Little Liars","Criminal Minds","Stat100_ONL"
"Male","Male",73,198,12,"Freshman",0.5,3.2,26,4,2,108,1,8,6,47,49,6,"dozens",80,"sharknado","black mirror","breaking bad","Stat100_ONL"
"Male","Male",69,135,10,"Freshman",6,3.8,30,1,1,110,20,7,4,47,51,6,"thousands",40,"City of God","Always Sunny in Philadelphia","Rick and Morty","Stat100_ONL"
"Male","Male",69,171,10,"Senior",4,3.3,24,0,1,90,0,6,7,50,52,5,"dozens",20,"Jurassic Park","The Office","The Big Bang Theory","Stat100_ONL"
"Male","Male",75,200,11.5,"Freshman",1.5,4,35,3,2,100,1000,7.5,4,45,53,4,"few",50,"Shawshank redemption","House of Cards","The Walkers","Stat100_ONL"
"Female","Female",63,115,6.5,"Sophomore",2,3.6,34,3,2,110,500,5.5,15,46,59,4,"hundreds",10,"none","Game of Thrones","Gossip Girl","Stat100_ONL"
"Male","Male",69,130,9,"Freshman",1,4,31,1,1,111,42,6.5,3,55,52,4,"few",30,"GOOD WILL HUNTING","THE OFFICE","GAME OF THRONES","Stat100_ONL"
"Female","Female",63,130,7,"Freshman",1.5,3.7,29,0,2,80,4,7,14,56,57,7,"few",90,"Mr. Gaga","Parks and Recreation","The Office","Stat100_ONL"
"Female","Female",65,165,7.5,"Freshman",3,3.2,31,1,0,0,100,7,10,49,52,8,"one",15,"Harry Potter","Criminal Minds","Friends","Stat100_ONL"
"Female","Female",63,105,7.5,"Freshman",3,3.8,32,1,1,0,400,5.5,12,47,49,6,"one",0,"none","none","none","Stat100_ONL"
"Female","Female",63,110,7.5,"Freshman",2,3.4,29,0,1,0,0,5,7,52,56,10,"few",100,"gone with the wind","shameless","pretty little liars","Stat100_ONL"
"Female","Female",67,172,10,"Sophomore",3,3.1,25,3,2,95,37,7,24,58,60,2,"few",25,"none","Law and Order: SVU","The Office","Stat100_ONL"
"Male","Male",73,220,12,"Sophomore",2,2.9,21,2,1,120,0,8,20,42,58,3,"hundreds",80,"Cars","Breaking Bad","Shameless","Stat100_ONL"
"Male","Male",75,185,13,"Senior",1.5,3.8,29,3,1,126,150,6,14,57,58,7,"dozens",100,"Godfather","X-Files","The Wire","Stat100_ONL"
"Female","Female",63,165,7.5,"Sophomore",1,3.8,30,3,1,80,20,8.5,20,46,48,4,"one",100,"The Martian","Bones","none","Stat100_ONL"
"Female","Female",64,120,7,"Freshman",3.5,3.8,31,0,0,0,30,6.5,8,44,50,7,"few",25,"legends of the fall","none","none","Stat100_ONL"
"Female","Female",62,130,7,"Junior",0,3.4,27,1,0,100,0,7,12,50,50,5,"dozens",100,"Harry Potter","Buffy the Vampire Slayer","Planet Earth","Stat100_ONL"
"Female","Female",64,105,6,"Freshman",3,3.9,24,1,1,80,10,6.5,15,50,50,7,"one",100,"Inception","Stranger Things","The Office","Stat100_ONL"
"Female","Female",63,143,8,"Freshman",2,3.8,28,2,3,0,60,8,11,57,58,3,"few",10,"finding dory","the big bang theory","ellen show","Stat100_ONL"
"Female","Female",69,160,9.5,"Freshman",4,4,29,5,2,0,100,9,6,49,58,3,"dozens",50,"Blue Velvet","Twin Peaks","X-Files","Stat100_ONL"
"Female","Female",62,118,6,"Junior",3.5,3.5,27,0,1,105,55,7,11,53,53,5,"few",75,"Toy Story 2","Black Mirror","Shameless","Stat100_ONL"
"Female","Female",66,135,8,"Freshman",2,4,26,1,1,60,15,8,15,50,52,1,"few",50,"Elf","This Is Us","Parenthood","Stat100_ONL"
"Female","Female",66,160,9.5,"Sophomore",2,3.2,28,2,1,110,26,10,15,47,51,8,"one",50,"How To Train Your Dragon","The Office","Rick and Morty","Stat100_ONL"
"Female","Female",60,94,4,"Freshman",3,3.7,26,0,1,40,100,8,10,48,59,7,"one",100,"Coco","Law and Order SVU","The Flash","Stat100_ONL"
"Male","Male",72,186,11.5,"Freshman",2,3.4,27,1,1,100,10,7,8,47,51,3,"few",15,"sandlot","how i met your mother","stranger things","Stat100_ONL"
"Female","Female",60,140,7,"Sophomore",3,2.2,25,12,5,85,0,6,5,47,51,9,"few",90,"Greatest Showman","Hogan's Heros","Anne with an E","Stat100_ONL"
"Male","Male",70,180,11,"Senior",2,3.2,26,10,1,110,5,6.5,6,49,48,9,"few",50,"wolf of wallstreet","Dexter","American Horror Story","Stat100_ONL"
"Female","Female",63,133,7,"Junior",3,3.7,31,4,1,85,100,8,15,51,51,7,"few",80,"la la land","grey's anatomy","friends","Stat100_ONL"
"Female","Female",64,101,5,"Freshman",5,4,32,0,0,0,1000,7,10,50,65,7,"one",80,"Lalaland","Friends","Modern Family","Stat100_ONL"
"Male","Male",70,145,10,"Sophomore",3,3.2,34,1,1,125,100,5,6,40,45,2,"few",30,"Hobbit","Rick and Morty","Game of Thrones","Stat100_ONL"
"Male","Male",67,145,9,"Sophomore",2,3,35,0,1,70,100,7,3,43,56,6,"few",90,"Star Wars Episode III: Revenge of the Sith","Marvel's Daredevil","AMC's The Walking Dead","Stat100_ONL"
"Female","Female",63,115,9,"Sophomore",1,3.2,27,10,5,90,10,7,12,42,43,3,"few",50,"Room","The Office","BoJack horseman","Stat100_ONL"
"Female","Female",66,180,8.5,"Sophomore",0.5,3.6,28,3,1,120,20,7.5,21,54,56,7,"few",50,"Dead Poet's Society","How to get Away With Murder","Scanda","Stat100_ONL"
"Male","Male",68,126,9,"Freshman",4,3.3,30,1,0,115,700,6.5,15,48,48,6,"few",30,"jurassic park","walking dead","breaking bad","Stat100_ONL"
"Female","Female",64,111,6.5,"Freshman",6,3.7,30,0,0,63,90,7,5,42,42,7,"few",50,"The Great Gatsby","The Vampire Diary","The Big Bang Theory","Stat100_ONL"
"Male","Male",68,172,9.5,"Senior",4,2.8,29,0,2,110,20,7,5,55,54,4,"one",30,"none","none","none","Stat100_ONL"
"Male","Male",71,173,11,"Freshman",3,3.6,29,1,1,140,30,6,5,56,61,4,"one",15,"The Town","Sons of Anarchy","Ozark","Stat100_ONL"
"Male","Male",71,140,11,"Sophomore",3.5,2.6,32,1,2,100,46,4.5,8,48,50,8,"dozens",5,"The Dark Knight","Stranger Things","The Office","Stat100_ONL"
"Female","Female",62,170,6.5,"Freshman",1.5,3.7,24,1,1,100,75,9,13,50,58,3,"few",90,"Donnie Darko","The Office","Black Mirror","Stat100_ONL"
"Male","Male",75,300,12,"Sophomore",1,2.8,29,3,1,109,200,5,15,49,54,9,"one",0,"Shawshank","Dexter","West Wing","Stat200_L1"
"Male","Male",66,95,6.5,"Junior",4.5,3.5,30,0,0,0,10,8.5,2,47,49,8,"none",20,"none","none","none","Stat200_L1"
"Female","Female",60,124,4.5,"Junior",4,3.1,30,0,1,90,150,6.5,10,53,55,7,"one",30,"None","The big bang Theory","Grey's Anatomy","Stat200_L1"
"Male","Male",71,160,11,"Freshman",5,3.9,34,4,1,120,0,8,20,55,65,3,"one",5,"god father","big bang","discovery","Stat200_L1"
"Male","Male",70,165,10.5,"Freshman",1,3.8,26,3,1,120,9,7.5,2,55,54,9,"hundreds",33,"Usual Suspects","Breaking Bad","Always Sunny","Stat200_L1"
"Female","Female",66,128,8,"Freshman",10,3.7,26,0,2,88,25,7,16,50,54,2,"few",90,"none","Friends","Riverdale","Stat200_L1"
"Female","Female",65,120,7.5,"Freshman",3,3.4,30,0,1,0,150,5.5,9,53,55,5,"one",30,"Vertigo","Grey's Anatomy","Pretty Little Liars","Stat200_L1"
"Male","Male",69,145,12.5,"Sophomore",1,2.8,26,2,1,95,15,7,3,47,52,3,"dozens",40,"Guardians of the Galaxy","South Park","Futurama","Stat200_L1"
"Male","Male",70,154,10.5,"Junior",3,3.3,20,3,0,100,5,6.5,5,55,55,6,"few",50,"focus","brooklyn 99","black mirror","Stat200_L1"
"Female","Female",64,100,8,"Freshman",2,3.8,32,0,1,0,35,8,20,43,43,10,"few",15,"Wonder","2 broke girls","One tree hill","Stat200_L1"
"Male","Male",87,136,9,"Sophomore",6,3.6,31,1,0,119,130,7,20,48,48,3,"dozens",5,"none","none","none","Stat200_L1"
"Female","Female",65,155,8.5,"Freshman",2,3.6,28,2,1,90,30,7.5,30,50,50,4,"few",60,"Get Out","The Office","Breaking Bad","Stat200_L1"
"Male","Male",68,169,10.5,"Sophomore",2,2.4,33,6,1,90,100,5,10,47,49,7,"few",80,"Goodfellas","Breaking Bad","Peaky Blinders","Stat200_L1"
"Female","Female",59,105,5,"Senior",3,3.5,27,1,3,60,50,8,12,40,43,6,"few",95,"The Color Purple","RuPaul's Drag Race","Spongebob","Stat200_L1"
"Female","Female",64,155,8.5,"Junior",3.5,3.6,30,0,3,80,30,6,3,49,49,7,"one",100,"The Incredibles","Dexter","Black Mirror","Stat200_L1"
"Male","Male",71,160,11,"Sophomore",2.5,3.7,26,0,3,110,14,6,11,49,54,6,"one",100,"Training Day","The Wire","Game of Thrones","Stat200_L1"
"Female","Female",65,105,7.5,"Freshman",4,3.8,31,1,0,0,0,9,25,47,49,7,"few",20,"none","Stranger Things","none","Stat200_L1"
"Male","Male",69,145,11,"Freshman",5,3.6,33,2,1,90,60,6.5,2,55,55,1,"thousands",100,"Rogue One","Outrageous Acts of Science","Doctor Who","Stat200_L1"
"Male","Male",71,152,8.5,"Freshman",7,3.6,31,0,0,0,400,8,6,46,51,6,"dozens",100,"The Avengers","Agents of shield","The Flash","Stat200_L1"
"Female","Female",63,132,8,"Junior",2,3.5,22,8,0,103,0,7,12,53,50,7,"few",100,"Tarzan","Bob's Burgers","Dexter","Stat200_L1"
"Female","Female",65,140,8,"Freshman",4,3.5,27,0,3,0,6,6.5,5,37,38,8,"dozens",10,"Junmaji","Grey's Anatomy","Criminal Minds","Stat200_L1"
"Male","Male",72,121,9.5,"Freshman",3,3.6,33,0,1,37,15,8,11,58,57,9,"one",0,"Inception","Supernatural","The VPD","Stat200_L1"
"Male","Male",75,190,12.5,"Sophomore",3,4,35,1,1,100,1,7,3,58,58,4,"few",10,"Kingsmen","That 70's Show","Peaky Blinders","Stat200_L1"
"Male","Male",73,190,12,"Junior",5,3.6,29,0,0,80,50,8,15,46,49,5,"few",10,"Matrix","Hell Kitchen","American Idol","Stat200_L1"
"Male","Male",68,147,10.5,"Freshman",6,3.4,31,0,1,119,300,7,4,50,50,4,"millions",0,"Inception","None","None","Stat200_L1"
"Male","Male",69,138,7,"Freshman",4,3.7,34,0,0,88,1000,7.5,3,46,48,6,"millions",10,"Interstellar","none","none","Stat200_L1"
"Female","Female",70,167,9.5,"Sophomore",4,3.8,31,1,1,90,50,6.5,20,50,51,4,"few",100,"Inglorious Basterds","Grey's Anatomy","Hell's Kitchen","Stat200_L1"
"Male","Male",66,119,9.5,"Sophomore",2,2.1,36,0,1,113,77,8,5,48,47,7,"dozens",90,"The Salesman","Peaky Blinders","Shameless","Stat200_L1"
"Female","Female",65,300,10,"Senior",0.5,2.6,28,5,2,100,10,7,12,48,49,6,"dozens",70,"Wonder Woman","The office","Teen Titans","Stat200_L1"
"Female","Female",63,110,5.5,"Junior",2,3.5,31,0,1,30,1000,5,30,49,49,6,"dozens",5,"The Wizard of Lies","None","None","Stat200_L1"
"Male","Female",67,135,9.5,"Freshman",5,3.4,34,6,2,62,0,6,3,56,58,7,"few",100,"Godfather","Simpsons","Big Bang Theory","Stat200_L1"
"Female","Female",70,150,8.5,"Freshman",4,3.4,34,0,1,75,40,7,10,44,44,7,"few",100,"Lagaan","Criminal Minds","Psych","Stat200_L1"
"Female","Female",66,140,8,"Sophomore",3.5,3.3,31,0,0,0,20,7.5,8,44,45,6,"few",10,"Titanic","Farewell my concubine","Harrypoter","Stat200_L1"
"Female","Female",65,140,8.5,"Senior",6,3.8,27,2,3,115,110,5,30,51,51,4,"millions",100,"sound of music","parks and rec","shameless","Stat200_L1"
"Male","Male",71,230,10,"Freshman",4,3.9,32,0,1,90,19,5,3,48,56,6,"few",0,"Twelve Angry Men","none","none","Stat200_L1"
"Male","Male",71,155,10.5,"Sophomore",1.5,3.6,28,3,2,110,5,7,5,53,54,3,"few",20,"V for Vendetta","Game of Thrones","Breaking Bad","Stat200_L1"
"Female","Female",62,140,6,"Sophomore",9,3.8,27,3,2,80,12,7,37,51,52,7,"few",40,"Elf","The Office","One Tree Hill","Stat200_L1"
"Female","Female",64,110,7.5,"Freshman",4,3.5,27,0,1,60,89,8,7,45,46,7,"few",10,"Marley and Me","Parks and Recreation","Gossip Girl","Stat200_L1"
"Male","Male",70,155,10,"Sophomore",3,2.9,28,0,1,45,0,7,6,49,65,2,"one",1,"the lion king","none","none","Stat200_L1"
"Female","Female",61,107,6,"Senior",3,3.8,27,5,3,100,40,6.5,7,53,54,8,"hundreds",30,"Into the Wild","Game of Thrones","It's Always Sunny in Philadelphia","Stat200_L1"
"Male","Male",71,175,12,"Senior",3,3.5,28,2,1,115,150,7.5,5,51,52,9,"one",0,"Forrest Gump","Big Bang Theory","House of Cards","Stat200_L1"
"Female","Female",64,130,7.5,"Freshman",0,3.7,34,1,2,70,100,6,10,49,52,2,"few",100,"Hidden Figures","none","none","Stat200_L1"
"Male","Male",72,120,9.5,"Sophomore",2,2.7,32,0,1,140,70,8,2,49,50,9,"one",10,"inception","How I Met Your Mother","Young Justice","Stat200_L1"
"Male","Male",74,185,11,"Sophomore",2,2.3,33,1,1,110,1000,9,20,41,43,7,"few",5,"Prestige","White Collar","Dynasty","Stat200_L1"
"Male","Male",67,125,8.5,"Sophomore",6,3.8,33,0,1,95,107,7,4,51,51,3,"few",70,"____","Family Guy","Monk","Stat200_L1"
"Female","Female",62,140,6,"Junior",3,3,26,2,0,95,10,8.5,8,56,56,5,"one",15,"Lord of the Rings","That 70's Show","Breaking Bad","Stat200_L1"
"Male","Male",76,210,13,"Junior",0.5,2.5,28,2,3,105,700,6,5,51,51,7,"one",50,"None","None","None","Stat200_L1"
"Male","Male",70,160,9.5,"Sophomore",3,3.5,33,0,1,180,500,7,12,47,53,3,"few",10,"about time","none","none","Stat200_L1"
"Male","Male",71,186,13,"Sophomore",2,3.5,32,1,1,105,40,8,7,50,51,7,"one",100,"Wedding Crashers","Friends","Game of Thrones","Stat200_L1"
"Male","Male",69,137,9.5,"Freshman",3,3.7,32,0,1,137,9,7.5,3,50,51,3,"thousands",100,"The Imitation Game","The Walking Dead","The Man in the High Castle","Stat200_L1"
"Male","Male",92,87,4.5,"Sophomore",8,3.8,23,0,0,0,70,7,3,50,52,5,"one",7,"MATRIX","WALKING DEAD","BREAKING BAD","Stat200_L1"
"Male","Male",70,160,10.5,"Junior",10,3.8,31,1,1,102,0,6,2,48,54,8,"dozens",100,"The Dark Knight","Suits","Designated Survivor","Stat200_L1"
"Female","Female",61,110,5,"Junior",6,3.5,28,1,2,80,50,4,10,46,44,4,"none",20,"Hachiko","Forensic Files","none","Stat200_L1"
"Male","Male",70,165,9,"Junior",6,3.3,32,0,0,60,100,8,4,57,57,3,"few",50,"Coco","HOC","none","Stat200_L1"
"Male","Male",70,175,9.5,"Freshman",1,3.7,28,2,1,90,0,7.5,5,52,56,9,"dozens",60,"The Shawshank Redemption","White Collar","The Good Doctor","Stat200_L1"
"Male","Male",73,200,10,"Freshman",3,3.7,34,0,0,85,5,6,4,50,52,1,"few",10,"Dark Night","curb your enthusiasm","none","Stat200_L1"
"Male","Male",69,203,10,"Senior",3,3.5,31,2,0,80,100,8,4,54,58,4,"few",0,"No Country for Old Men","Game of Thrones","Seinfeld","Stat200_L1"
"Male","Male",73,199,6,"Graduate",7.5,3.8,29,0,2,85,10,7,6,64,62,5,"few",60,"Eyes Wide Shut","The Sopranos","The Wire","Stat200_L1"
"Male","Male",86,81,9,"Freshman",8.5,3.4,28,1,3,0,300,7,4,50,51,8,"none",60,"bat man 2","_none_","_none_","Stat200_L1"
"Female","Female",66,150,9,"Senior",5,2.8,21,0,5,70,150,6.5,10,47,54,7,"millions",85,"Ever After","Full house","Steve Urkel","Stat200_L1"
"Female","Female",62,170,8,"Freshman",8,4,34,1,0,0,300,8,17,49,50,4,"few",5,"Gone with the wind","Revenge","The Young Pope","Stat200_L1"
"Male","Male",72,203,13,"Senior",3.5,3.8,29,8,1,92,105,6,5,54,52,6,"thousands",25,"Bladerunner 2049","Sherlock (BBC)","Generation Kill","Stat200_L1"
"Male","Male",75,155,13,"Junior",2.5,2.3,28,5,2,80,3,6.5,1,59,59,2,"hundreds",50,"Deadpool","The Office","The Last Kingdom","Stat200_L1"
"Male","Male",68,155,10,"Sophomore",3,2.9,31,0,3,100,0,8,6,49,50,4,"millions",100,"Grand Budhapest Hotel","Arrested Development","Curb your Enthusiasm","Stat200_L1"
"Male","Male",68,171,12.5,"Freshman",6.5,3.7,30,1,1,0,6,7,3,43,48,6,"one",50,"none","none","none","Stat200_L1"
"Male","Male",69,155,11,"Freshman",4,3.5,30,3,2,110,2,6,6,50,50,7,"few",1,"none","none","none","Stat200_L1"
"Male","Male",72,185,10,"Sophomore",1.5,3.2,24,2,2,120,150,6.5,5,55,63,10,"hundreds",10,"inception","The office","Seinfeld","Stat200_L1"
"Female","Female",62,123,8.5,"Freshman",3.5,4,25,0,3,90,0,7,15,50,51,3,"few",50,"The Godfather","Queer as Folk","Scarlet Heart: Ryeo","Stat200_L1"
"Male","Male",71,158,9.5,"Junior",1.5,3,29,2,2,85,50,5.5,10,57,59,4,"hundreds",0,"The Hitman's Body Guard","How I Met Your Mother","New Girl","Stat200_L1"
"Female","Female",68,200,10.5,"Senior",2,2.7,26,3,2,100,30,8,7,56,55,5,"few",20,"Goodfellas","The Office","Game of Thrones","Stat200_L1"
"Female","Female",67,180,10,"Junior",6,3.2,25,5,3,100,20,7,30,45,50,4,"one",10,"It's A Wonderful Life","The Office","Impractical Jokers","Stat200_L1"
"Male","Male",77,190,12,"Sophomore",3,3.7,29,1,0,105,25,7,5,60,58,2,"millions",100,"Grand Budapest Hotel","It's Always Sunny In Philadelphia","Shameless","Stat200_L1"
"Male","Male",66,140,8,"Freshman",5,3.6,35,1,0,80,18,6,7,50,48,4,"few",50,"Coco","none","none","Stat200_L1"
"Female","Female",66,165,7.5,"Freshman",3,3.8,27,1,3,90,40,8,10,51,50,6,"few",25,"Lady Bird","Gilmore Girls","Parks and Recreation","Stat200_L1"
"Female","Female",65,112,7.5,"Junior",3,3.5,30,2,1,100,50,7,3,50,50,3,"millions",100,"The Shawshank redemption","The office","Ellen","Stat200_L1"
"Male","Male",69,135,10,"Freshman",6,3.2,34,3,1,110,150,6,5,43,48,7,"one",50,"Contact","Black Mirror","The Crown","Stat200_L1"
"Male","Male",76,215,13,"Senior",1,3.4,30,1,2,121,0,7.5,5,59,61,3,"millions",0,"Citizen Kane","Scrubs","Luke Cage","Stat200_L1"
"Female","Female",63,97,6.5,"Sophomore",8,3.8,27,0,1,0,23,8.5,8,44,45,7,"few",30,"blade runner","breaking bad","true detective","Stat200_L1"
"Female","Female",65,195,8.5,"Freshman",1,4,32,8,2,100,0,11,18,53,57,3,"dozens",10,"pirates of the Carribean 2","gossip girl","Game of Thrones","Stat200_L1"
"Male","Male",70,165,9.5,"Freshman",10,4,35,8,0,0,700,7.5,7,49,49,7,"few",20,"Deadpool","Game of Thrones","Peaky Blinders","Stat200_L1"
"Female","Female",68,136,7.5,"Sophomore",5,2.9,24,2,2,110,300,6,15,45,48,7,"few",30,"Schindler's List","Game of Thrones","The Office","Stat200_L1"
"Female","Female",64,119,8,"Freshman",3,3.6,26,5,4,80,200,6.5,10,35,35,2,"few",60,"beastly","criminal minds","undercover boss","Stat200_L1"
"Male","Male",68,110,10,"Junior",2,3.1,32,2,1,105,0,7,2,60,61,7,"dozens",10,"Blazing Saddles","Blacklist","The Walking Dead","Stat200_L1"
"Male","Male",72,192,11.5,"Sophomore",3,3.6,32,2,2,108,50,5.5,5,60,61,9,"millions",50,"Lucky Number Sleven","Rick and Morty","The Office","Stat200_L1"
"Female","Female",66,136,8,"Sophomore",6,3,30,1,0,95,10,7,10,47,50,7,"one",50,"Harry potter","Modern family","none","Stat200_L1"
"Female","Female",64,140,8,"Junior",5,3,31,10,2,85,20,8,20,55,55,4,"thousands",100,"Despicable Me","New Girl","The Office","Stat200_L1"
"Male","Male",73,210,10,"Freshman",5,3.4,30,0,0,0,1,6.5,15,45,48,9,"few",50,"none","friends","broke girls","Stat200_L1"
"Male","Male",73,130,10,"Freshman",3,3.7,30,2,1,0,0,7,3,49,49,3,"one",100,"dunkirk","designated survivor","strangers things","Stat200_L1"
"Female","Female",62,120,5,"Junior",7,3.9,31,0,0,120,10,8,20,52,63,7,"few",10,"The Imitation Game","Game of Thrones","Modern Family","Stat200_L1"
"Male","Male",69,200,12,"Sophomore",0.5,3.4,32,0,1,120,40,7,4,45,48,2,"millions",0,"Good Will Hunting","Frasier","Archer","Stat200_L1"
"Male","Male",71,185,10,"Sophomore",1,3.8,32,2,2,140,0,4,4,49,48,3,"few",10,"Interstellar","Black Mirror","The Big Bang Theory","Stat200_L1"
"Male","Male",75,188,12,"Junior",2.5,3.1,35,3,2,100,8,7,13,52,58,7,"hundreds",40,"Memento","Fargo","Rick and Morty","Stat200_L1"
"Female","Female",62,140,7.5,"Sophomore",1.5,3,26,1,4,40,100,6,8,53,59,3,"few",85,"League of their own","Wentworth","Parks and Recreation","Stat200_L1"
"Male","Male",75,182,11.5,"Freshman",2,3.4,32,0,1,110,0,6,5,43,50,8,"dozens",20,"Catch Me if You Can","The Office","Breaking Bad","Stat200_L1"
"Male","Male",70,165,12.5,"Sophomore",3.5,4,35,7,1,101,51,7.5,10,50,51,4,"thousands",60,"Lawrence of Arabia","The West Wing","The Crown","Stat200_L1"
"Male","Male",65,140,9.5,"Freshman",7,2.7,32,0,1,90,30,6,7,46,50,1,"few",100,"The Bee Movie","Naruto","Rick and Morty","Stat200_L1"
"Female","Female",63,114,6.5,"Junior",4,3.1,26,0,3,62,76,7,6,46,49,3,"few",32,"About time","none","none","Stat200_L1"
"Male","Male",68,141,8.5,"Senior",5,3.8,30,10,0,40,40,7,10,51,50,6,"one",40,"Spirited away","none","none","Stat200_L1"
"Female","Female",66,130,7.5,"Freshman",3,3.6,32,0,0,35,100,5.5,10,49,53,1,"few",30,"none","Gossip Girl","Riverdale","Stat200_L1"
"Female","Female",64,160,8.5,"Sophomore",3.5,3,33,0,1,0,40,8,5,46,48,4,"few",75,"21 jump street","house of cards","game of thrones","Stat200_L1"
"Male","Male",69,180,8.5,"Senior",5,3.3,32,0,1,0,0,8,3,48,50,5,"dozens",10,"Armageddon","none","none","Stat200_L1"
"Male","Male",66,125,7.5,"Sophomore",1,3.9,30,1,2,95,45,7.5,9,53,48,3,"few",80,"Step Brothers","Street Outlaws","Undisputed","Stat200_L1"
"Male","Male",71,135,10.5,"Freshman",5,4,31,1,1,80,150,6.5,6,48,50,2,"few",50,"Evangelion","Monogatari Series","Tatami Galaxy","Stat200_L1"
"Male","Male",68,133,9,"Junior",10,3.6,32,0,0,0,0,7.5,3,44,44,6,"few",70,"none","the Walking Dead","the Man in the High Castle","Stat200_L1"
"Male","Male",71,137,8.5,"Sophomore",4,3.8,32,0,0,0,0,7,15,45,45,3,"one",100,"none","none","none","Stat200_L1"
"Male","Male",66,200,9.5,"Junior",1,3,32,2,2,90,0,7,4,51,48,9,"few",50,"Inception","Breaking Bad","Avatar: The Last Airbender","Stat200_L1"
"Female","Female",69,149,8.5,"Sophomore",3,3.5,31,5,1,95,30,8,17,50,51,8,"one",95,"Independence Day","Bobs Burgers","The Office","Stat200_L1"
"Male","Male",73,225,13,"Freshman",2,3.8,30,1,3,96,120,8,3,58,56,4,"one",100,"Remember the Titans","New Girl","Friday Night Lights","Stat200_L1"
"Male","Male",69,165,11.5,"Sophomore",2,3.9,28,2,3,120,5,6,10,47,51,10,"dozens",30,"The Wolf of Wallstreet","Rick and Morty","The Walking Dead","Stat200_L1"
"Female","Female",68,143,8,"Freshman",3,3.5,28,0,0,0,0,8,4,43,47,4,"none",70,"____","none","none","Stat200_L1"
"Male","Male",69,170,11.5,"Sophomore",3,3.8,24,1,1,90,10,6.5,15,54,51,2,"hundreds",50,"Paid in Full","Naruto","Game of Thrones","Stat200_L1"
"Female","Female",64,135,6.5,"Junior",4,2.9,32,4,3,84,0,6.5,22,57,57,6,"few",90,"avatar","grey's anatomy","scandal","Stat200_L1"
"Male","Male",75,205,12.5,"Sophomore",2,3.2,26,2,1,110,150,7,8,54,54,9,"few",40,"American Sniper","The Office","Last Chance U","Stat200_L1"
"Female","Female",69,180,9,"Freshman",6,4,31,0,0,50,100,7,10,44,47,2,"dozens",90,"Insidious","Modern Family","Friends","Stat200_L1"
"Male","Male",69,150,11,"Freshman",6,4,34,1,1,70,0,7,4,60,60,1,"one",100,"10 Centimeters Per Second","Love O2O","Reply 1997","Stat200_L1"
"Female","Female",66,120,8.5,"Sophomore",5.5,3.5,32,0,1,100,0,7.5,35,53,56,2,"few",60,"big hero 6","pretty little liars","big bang theory","Stat200_L1"
"Female","Female",66,250,11,"Freshman",0.5,3.5,30,1,1,50,30,7.5,7,46,49,7,"few",80,"I Can't Think Straight","Parks and Recreation","One Day at a Time","Stat200_L1"
"Male","Male",70,180,10,"Freshman",3.5,3.8,26,2,1,112,5,8,11,50,51,7,"few",75,"Kingsman","Friends","Billions","Stat200_L1"
"Female","Female",61,116,5,"Freshman",9,3.8,30,0,0,0,1000,7.5,9,49,49,7,"few",5,"Arrival","none","none","Stat200_L1"
"Female","Female",64,109,7,"Freshman",2.5,3.6,30,1,0,0,100,7,8,44,48,7,"few",40,"none","none","none","Stat200_L1"
"Male","Male",73,190,13,"Junior",2,2.8,30,2,3,110,65,8.5,10,64,58,7,"hundreds",75,"Titanic","Greys Anatomy","Jersey Shore","Stat200_L1"
"Male","Male",71,180,10,"Sophomore",4,3.2,30,1,3,95,300,9,9,54,53,8,"thousands",70,"Interstellar","Black Mirror","Game of Thrones","Stat200_L1"
"Male","Male",70,145,9,"Freshman",4,3.7,33,0,1,100,0,7.5,5,46,51,6,"dozens",10,"Inception","How I Met Your Mother","The Office","Stat200_L1"
"Male","Male",75,200,13,"Senior",1,2.5,36,12,5,102,11,8.5,3,57,57,4,"one",70,"Scott Pilgrim vs. the World","Gravity Falls","Fullmetal Alchemist: Brotherhood","Stat200_L1"
"Female","Female",60,130,5.5,"Sophomore",4,2,22,1,1,100,10,8.5,7,42,40,5,"one",80,"none","none","none","Stat200_L1"
"Male","Male",72,173,12,"Junior",4,3.3,25,2,2,100,4,7.5,12,58,58,7,"one",80,"No Country For Old Men","Rick and Morty","Fargo","Stat200_L1"
"Female","Female",63,125,7,"Freshman",2.5,3.8,29,6,3,95,100,6.5,20,49,50,3,"one",100,"The Titanic","Friends","How I Met Your Mother","Stat200_L1"
